id,different?,expected result,actual result,result_message different?,expected result_message (normalized),actual result_message (normalized),messages different?,expected messages (normalized),actual messages (normalized)
g10_certification-Group06-g10_smart_v1_scopes-smart_standalone_launch_stu2-standalone_token_tls,true,pass,,false,,,false,"! (info) ""<REFERENCE_SERVER_URL>/oauth/token accepted TLS 1.2 connection.""
! (info) ""<REFERENCE_SERVER_URL>/oauth/token accepted TLS 1.3 connection.""
! (info) ""<REFERENCE_SERVER_URL>/oauth/token correctly denied SSL 2.0 connection as required.""
! (info) ""<REFERENCE_SERVER_URL>/oauth/token correctly denied SSL 3.0 connection as required.""
! (info) ""<REFERENCE_SERVER_URL>/oauth/token correctly denied TLS 1.0 connection as required.""
! (info) ""<REFERENCE_SERVER_URL>/oauth/token correctly denied TLS 1.1 connection as required.""",""
g10_certification-Group06-g10_smart_v1_scopes-smart_standalone_launch_stu2-smart_token_exchange,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_v1_scopes-smart_standalone_launch_stu2-smart_token_response_body,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_v1_scopes-smart_standalone_launch_stu2-smart_token_response_headers,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_v1_scopes-smart_standalone_launch_stu2-g10_unauthorized_access,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_v1_scopes-smart_standalone_launch_stu2-g10_smart_scopes,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_v1_scopes-g10_unrestricted_resource_type_access-Test01,true,pass,,false,Scopes received indicate access to all necessary resources.,,false,"",""
g10_certification-Group06-g10_smart_v1_scopes-g10_unrestricted_resource_type_access-g10_patient_unrestricted_access,true,pass,,false,Access expected to be granted and request properly returned 200,,false,"",""
g10_certification-Group06-g10_smart_v1_scopes-g10_unrestricted_resource_type_access-g10_care_plan_unrestricted_access,true,pass,,false,Access expected to be granted and request properly returned 200,,false,"",""
g10_certification-Group06-g10_smart_v1_scopes-g10_unrestricted_resource_type_access-g10_condition_unrestricted_access,true,pass,,false,Access expected to be granted and request properly returned 200,,false,"",""
g10_certification-Group06-g10_smart_v1_scopes-g10_unrestricted_resource_type_access-g10_diagnostic_report_unrestricted_access,true,pass,,false,Access expected to be granted and request properly returned 200,,false,"",""
g10_certification-Group06-g10_smart_v1_scopes-g10_unrestricted_resource_type_access-g10_goal_unrestricted_access,true,pass,,false,Access expected to be granted and request properly returned 200,,false,"",""
g10_certification-Group06-g10_smart_v1_scopes-g10_unrestricted_resource_type_access-g10_medication_request_access,true,pass,,false,Access expected to be granted and request properly returned 200,,false,"",""
g10_certification-Group06-g10_smart_v1_scopes-g10_unrestricted_resource_type_access-g10_procedure_unrestricted_access,true,pass,,false,Access expected to be granted and request properly returned 200,,false,"",""
g10_certification-Group06-g10_smart_v1_scopes-g10_unrestricted_resource_type_access-g10_us_core_6_coverage_unrestricted_access,true,pass,,false,Access expected to be granted and request properly returned 200,,false,"",""
g10_certification-Group06-g10_smart_v1_scopes-g10_token_incorrectly_permitted_tls_versions_messages_setup,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_v1_scopes,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_fine_grained_scopes-Group01-us_core_smart_standalone_launch_stu2-smart_discovery_stu2-well_known_endpoint,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_fine_grained_scopes-Group01-us_core_smart_standalone_launch_stu2-smart_discovery_stu2-well_known_capabilities_stu2,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_fine_grained_scopes-Group01-us_core_smart_standalone_launch_stu2-smart_standalone_launch_stu2-standalone_auth_tls,true,pass,,false,,,false,"! (info) ""<REFERENCE_SERVER_URL>/oauth/authorization accepted TLS 1.2 connection.""
! (info) ""<REFERENCE_SERVER_URL>/oauth/authorization accepted TLS 1.3 connection.""
! (info) ""<REFERENCE_SERVER_URL>/oauth/authorization correctly denied SSL 2.0 connection as required.""
! (info) ""<REFERENCE_SERVER_URL>/oauth/authorization correctly denied SSL 3.0 connection as required.""
! (info) ""<REFERENCE_SERVER_URL>/oauth/authorization correctly denied TLS 1.0 connection as required.""
! (info) ""<REFERENCE_SERVER_URL>/oauth/authorization correctly denied TLS 1.1 connection as required.""",""
g10_certification-Group06-g10_smart_fine_grained_scopes-Group01-us_core_smart_standalone_launch_stu2-smart_discovery_stu2,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_fine_grained_scopes-Group01-us_core_smart_standalone_launch_stu2-smart_standalone_launch_stu2-smart_code_received,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_fine_grained_scopes-Group01-us_core_smart_standalone_launch_stu2-smart_standalone_launch_stu2-standalone_token_tls,true,pass,,false,,,false,"! (info) ""<REFERENCE_SERVER_URL>/oauth/token accepted TLS 1.2 connection.""
! (info) ""<REFERENCE_SERVER_URL>/oauth/token accepted TLS 1.3 connection.""
! (info) ""<REFERENCE_SERVER_URL>/oauth/token correctly denied SSL 2.0 connection as required.""
! (info) ""<REFERENCE_SERVER_URL>/oauth/token correctly denied SSL 3.0 connection as required.""
! (info) ""<REFERENCE_SERVER_URL>/oauth/token correctly denied TLS 1.0 connection as required.""
! (info) ""<REFERENCE_SERVER_URL>/oauth/token correctly denied TLS 1.1 connection as required.""",""
g10_certification-Group06-g10_token_revocation-Test02,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_token_revocation-Test03,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_token_revocation,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_fine_grained_scopes-Group01-us_core_smart_standalone_launch_stu2-smart_standalone_launch_stu2,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_fine_grained_scopes-Group01-us_core_smart_standalone_launch_stu2,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_fine_grained_scopes-Group01-us_core_v610_condition_granular_scope_1_group-us_core_v610_Condition_patient_category_granular_scope_search_test,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_fine_grained_scopes-Group01-us_core_v610_condition_granular_scope_1_group-us_core_v610_Condition_patient_granular_scope_search_test,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_fine_grained_scopes-Group01-us_core_v610_condition_granular_scope_1_group-us_core_v610_Condition_granular_scope_read_test,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_fine_grained_scopes-Group01-us_core_v610_observation_granular_scope_1_group-us_core_v610_Observation_patient_category_granular_scope_search_test,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_fine_grained_scopes-Group01-us_core_v610_observation_granular_scope_1_group-us_core_v610_Observation_patient_category_date_granular_scope_search_test,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_fine_grained_scopes-Group01-us_core_v610_observation_granular_scope_1_group-us_core_v610_Observation_patient_code_granular_scope_search_test,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_fine_grained_scopes-Group01-us_core_v610_observation_granular_scope_1_group-us_core_v610_Observation_granular_scope_read_test,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_fine_grained_scopes-Group02-us_core_smart_standalone_launch_stu2-smart_discovery_stu2-well_known_endpoint,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_fine_grained_scopes-Group02-us_core_smart_standalone_launch_stu2-smart_standalone_launch_stu2,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_fine_grained_scopes-Group02-us_core_smart_standalone_launch_stu2,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_fine_grained_scopes-Group02-us_core_v610_condition_granular_scope_2_group-us_core_v610_Condition_patient_category_granular_scope_search_test,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_fine_grained_scopes-Group02-us_core_v610_condition_granular_scope_2_group,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_fine_grained_scopes-Group01,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_fine_grained_scopes-Group02-us_core_smart_standalone_launch_stu2-smart_discovery_stu2,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_fine_grained_scopes-Group02-us_core_smart_standalone_launch_stu2-smart_standalone_launch_stu2-standalone_token_tls,true,pass,,false,,,false,"! (info) ""<REFERENCE_SERVER_URL>/oauth/token accepted TLS 1.2 connection.""
! (info) ""<REFERENCE_SERVER_URL>/oauth/token accepted TLS 1.3 connection.""
! (info) ""<REFERENCE_SERVER_URL>/oauth/token correctly denied SSL 2.0 connection as required.""
! (info) ""<REFERENCE_SERVER_URL>/oauth/token correctly denied SSL 3.0 connection as required.""
! (info) ""<REFERENCE_SERVER_URL>/oauth/token correctly denied TLS 1.0 connection as required.""
! (info) ""<REFERENCE_SERVER_URL>/oauth/token correctly denied TLS 1.1 connection as required.""",""
g10_certification-Group06-g10_smart_fine_grained_scopes-Group02-us_core_smart_standalone_launch_stu2-smart_standalone_launch_stu2-smart_token_exchange,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_fine_grained_scopes-Group02-us_core_smart_standalone_launch_stu2-smart_standalone_launch_stu2-smart_token_response_body,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_fine_grained_scopes-Group02-us_core_smart_standalone_launch_stu2-smart_standalone_launch_stu2-smart_token_response_headers,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_fine_grained_scopes-Group02-us_core_smart_standalone_launch_stu2-smart_standalone_launch_stu2-us_core_granted_granular_scopes,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_fine_grained_scopes-Group02-us_core_v610_observation_granular_scope_2_group-us_core_v610_Observation_patient_code_granular_scope_search_test,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_fine_grained_scopes-Group02-us_core_v610_observation_granular_scope_2_group-us_core_v610_Observation_granular_scope_read_test,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_fine_grained_scopes,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_fine_grained_scopes-Group02,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_granular_scope_selection-smart_discovery_stu2,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_granular_scope_selection-g10_granular_scope_selection_v2_scopes-smart_code_received,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_granular_scope_selection-g10_granular_scope_selection_v2_scopes-standalone_token_tls,true,pass,,false,,,false,"! (info) ""<REFERENCE_SERVER_URL>/oauth/token accepted TLS 1.2 connection.""
! (info) ""<REFERENCE_SERVER_URL>/oauth/token accepted TLS 1.3 connection.""
! (info) ""<REFERENCE_SERVER_URL>/oauth/token correctly denied SSL 2.0 connection as required.""
! (info) ""<REFERENCE_SERVER_URL>/oauth/token correctly denied SSL 3.0 connection as required.""
! (info) ""<REFERENCE_SERVER_URL>/oauth/token correctly denied TLS 1.0 connection as required.""
! (info) ""<REFERENCE_SERVER_URL>/oauth/token correctly denied TLS 1.1 connection as required.""",""
g10_certification-Group06-g10_smart_granular_scope_selection-g10_granular_scope_selection_v2_scopes-smart_token_exchange,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_granular_scope_selection-g10_granular_scope_selection_v2_scopes-smart_token_response_body,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_granular_scope_selection-g10_granular_scope_selection_v2_scopes-g10_smart_scopes,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_granular_scope_selection-g10_granular_scope_selection_v2_scopes-g10_smart_granular_scope_selection,true,pass,,false,,,false,"",""
g10_certification-Group06,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_granular_scope_selection,true,pass,,false,,,false,"",""
g10_certification-g10_visual_inspection_and_attestations-Test01,true,pass,,false,,,false,"",""
g10_certification-g10_visual_inspection_and_attestations-Test03,true,pass,,false,,,false,"",""
g10_certification-g10_visual_inspection_and_attestations-Test05,true,pass,,false,,,false,"",""
g10_certification-g10_visual_inspection_and_attestations-Test08,true,pass,,false,,,false,"",""
g10_certification-g10_visual_inspection_and_attestations-Test10,true,pass,,false,,,false,"",""
g10_certification-g10_visual_inspection_and_attestations-g10_public_url_attestation,true,pass,,false,,,false,"",""
g10_certification-g10_visual_inspection_and_attestations-g10_tls_version_attestation,true,pass,,false,,,false,"",""
g10_certification-g10_visual_inspection_and_attestations-g10_clinical_test_scope_attestation,true,pass,,false,,,false,"",""
g10_certification,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_invalid_aud-smart_app_redirect_stu2,true,pass,,false,,,false,"! (info) ""Inferno redirecting browser to <REFERENCE_SERVER_URL>/oauth/authorization?response_type=code&client_id=SAMPLE_CONFIDENTIAL_CLIENT_ID&redirect_uri=<INFERNO_HOST>%2Fcustom%2Fsmart%2Fredirect&scope=launch%2Fpatient+openid+fhirUser+offline_access+patient%2FPatient.rs+patient%2FAllergyIntolerance.rs+patient%2FCarePlan.rs+patient%2FCareTeam.rs+patient%2FCondition.rs+patient%2FCoverage.rs+patient%2FDevice.rs+patient%2FDiagnosticReport.rs+patient%2FDocumentReference.rs+patient%2FEncounter.rs+patient%2FGoal.rs+patient%2FImmunization.rs+patient%2FLocation.rs+patient%2FMedication.rs+patient%2FMedicationDispense.rs+patient%2FMedicationRequest.rs+patient%2FObservation.rs+patient%2FOrganization.rs+patient%2FPractitioner.rs+patient%2FPractitionerRole.rs+patient%2FProcedure.rs+patient%2FProvenance.rs+patient%2FQuestionnaireResponse.rs+patient%2FRelatedPerson.rs+patient%2FServiceRequest.rs+patient%2FSpecimen.rs&state=<UUID>&aud=https%3A%2F%2Finferno.healthit.gov%2Finvalid_aud&code_challenge=<CODE_CHALLENGE>&code_challenge_method=S256.""",""
g10_certification-Group06-g10_smart_invalid_pkce_code_verifier_group-smart_blank_code_verifier_redirect,true,pass,,false,,,false,"! (info) ""Inferno redirecting browser to <REFERENCE_SERVER_URL>/oauth/authorization?response_type=code&client_id=SAMPLE_CONFIDENTIAL_CLIENT_ID&redirect_uri=<INFERNO_HOST>%2Fcustom%2Fsmart%2Fredirect&scope=launch%2Fpatient+openid+fhirUser+offline_access+patient%2FPatient.rs+patient%2FAllergyIntolerance.rs+patient%2FCarePlan.rs+patient%2FCareTeam.rs+patient%2FCondition.rs+patient%2FCoverage.rs+patient%2FDevice.rs+patient%2FDiagnosticReport.rs+patient%2FDocumentReference.rs+patient%2FEncounter.rs+patient%2FGoal.rs+patient%2FImmunization.rs+patient%2FLocation.rs+patient%2FMedication.rs+patient%2FMedicationDispense.rs+patient%2FMedicationRequest.rs+patient%2FObservation.rs+patient%2FOrganization.rs+patient%2FPractitioner.rs+patient%2FPractitionerRole.rs+patient%2FProcedure.rs+patient%2FProvenance.rs+patient%2FQuestionnaireResponse.rs+patient%2FRelatedPerson.rs+patient%2FServiceRequest.rs+patient%2FSpecimen.rs&state=<UUID>&aud=<REFERENCE_SERVER_URL>%2Fr4&code_challenge=<CODE_CHALLENGE>&code_challenge_method=S256.""",""
g10_certification-Group06-g10_smart_invalid_pkce_code_verifier_group-smart_plain_code_verifier_redirect,true,pass,,false,,,false,"! (info) ""Inferno redirecting browser to <REFERENCE_SERVER_URL>/oauth/authorization?response_type=code&client_id=SAMPLE_CONFIDENTIAL_CLIENT_ID&redirect_uri=<INFERNO_HOST>%2Fcustom%2Fsmart%2Fredirect&scope=launch%2Fpatient+openid+fhirUser+offline_access+patient%2FPatient.rs+patient%2FAllergyIntolerance.rs+patient%2FCarePlan.rs+patient%2FCareTeam.rs+patient%2FCondition.rs+patient%2FCoverage.rs+patient%2FDevice.rs+patient%2FDiagnosticReport.rs+patient%2FDocumentReference.rs+patient%2FEncounter.rs+patient%2FGoal.rs+patient%2FImmunization.rs+patient%2FLocation.rs+patient%2FMedication.rs+patient%2FMedicationDispense.rs+patient%2FMedicationRequest.rs+patient%2FObservation.rs+patient%2FOrganization.rs+patient%2FPractitioner.rs+patient%2FPractitionerRole.rs+patient%2FProcedure.rs+patient%2FProvenance.rs+patient%2FQuestionnaireResponse.rs+patient%2FRelatedPerson.rs+patient%2FServiceRequest.rs+patient%2FSpecimen.rs&state=<UUID>&aud=<REFERENCE_SERVER_URL>%2Fr4&code_challenge=<CODE_CHALLENGE>&code_challenge_method=S256.""",""
g10_certification-Group06-g10_token_introspection-smart_token_introspection_access_token_group-smart_standalone_launch_stu2-smart_app_redirect_stu2,true,pass,,false,,,false,"! (info) ""Inferno redirecting browser to <REFERENCE_SERVER_URL>/oauth/authorization?response_type=code&client_id=SAMPLE_CONFIDENTIAL_CLIENT_ID&redirect_uri=<INFERNO_HOST>%2Fcustom%2Fsmart%2Fredirect&scope=launch%2Fpatient+openid+fhirUser+offline_access+patient%2FPatient.rs+patient%2FAllergyIntolerance.rs+patient%2FCarePlan.rs+patient%2FCareTeam.rs+patient%2FCondition.rs+patient%2FCoverage.rs+patient%2FDevice.rs+patient%2FDiagnosticReport.rs+patient%2FDocumentReference.rs+patient%2FEncounter.rs+patient%2FGoal.rs+patient%2FImmunization.rs+patient%2FLocation.rs+patient%2FMedication.rs+patient%2FMedicationDispense.rs+patient%2FMedicationRequest.rs+patient%2FObservation.rs+patient%2FOrganization.rs+patient%2FPractitioner.rs+patient%2FPractitionerRole.rs+patient%2FProcedure.rs+patient%2FProvenance.rs+patient%2FQuestionnaireResponse.rs+patient%2FRelatedPerson.rs+patient%2FServiceRequest.rs+patient%2FSpecimen.rs&state=<UUID>&aud=<REFERENCE_SERVER_URL>%2Fr4&code_challenge=<CODE_CHALLENGE>&code_challenge_method=S256.""",""
g10_certification-Group06-g10_smart_v1_scopes-smart_standalone_launch_stu2-smart_app_redirect_stu2,true,pass,,false,,,false,"! (info) ""Inferno redirecting browser to <REFERENCE_SERVER_URL>/oauth/authorization?response_type=code&client_id=SAMPLE_CONFIDENTIAL_CLIENT_ID&redirect_uri=<INFERNO_HOST>%2Fcustom%2Fsmart%2Fredirect&scope=launch%2Fpatient+openid+fhirUser+offline_access+patient%2FMedication.read+patient%2FAllergyIntolerance.read+patient%2FCarePlan.read+patient%2FCareTeam.read+patient%2FCondition.read+patient%2FDevice.read+patient%2FDiagnosticReport.read+patient%2FDocumentReference.read+patient%2FEncounter.read+patient%2FGoal.read+patient%2FImmunization.read+patient%2FLocation.read+patient%2FMedicationRequest.read+patient%2FObservation.read+patient%2FOrganization.read+patient%2FPatient.read+patient%2FPractitioner.read+patient%2FProcedure.read+patient%2FProvenance.read+patient%2FPractitionerRole.read+patient%2FSpecimen.read+patient%2FCoverage.read+patient%2FMedicationDispense.read+patient%2FServiceRequest.read&state=<UUID>&aud=<REFERENCE_SERVER_URL>%2Fr4&code_challenge=<CODE_CHALLENGE>&code_challenge_method=S256.""",""
g10_certification-Group06-g10_asymmetric_launch-smart_standalone_launch_stu2-smart_token_response_headers,true,pass,,false,,,false,"",""
g10_certification-g10_visual_inspection_and_attestations-Test07,true,pass,,false,,,false,"",""
g10_certification-g10_visual_inspection_and_attestations-Test09,true,pass,,false,,,false,"",""
g10_certification-g10_visual_inspection_and_attestations-Test13,true,pass,,false,,,false,"",""
g10_certification-g10_visual_inspection_and_attestations-g10_refresh_token_refresh_attestation,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_v1_scopes-g10_unrestricted_resource_type_access-g10_document_reference_unrestricted_access,true,pass,,false,Access expected to be granted and request properly returned 200,,false,"",""
g10_certification-Group06-g10_smart_v1_scopes-g10_unrestricted_resource_type_access-g10_immunization_unrestricted_access,true,pass,,false,Access expected to be granted and request properly returned 200,,false,"",""
g10_certification-Group06-g10_smart_v1_scopes-g10_unrestricted_resource_type_access-g10_observation_unrestricted_access,true,pass,,false,Access expected to be granted and request properly returned 200,,false,"",""
g10_certification-Group06-g10_smart_v1_scopes-g10_unrestricted_resource_type_access-g10_us_core_6_encounter_unrestricted_access,true,pass,,false,Access expected to be granted and request properly returned 200,,false,"",""
g10_certification-Group06-g10_smart_v1_scopes-g10_unrestricted_resource_type_access-g10_us_core_6_service_request_unrestricted_access,true,pass,,false,Access expected to be granted and request properly returned 200,,false,"",""
g10_certification-Group06-g10_smart_v1_scopes-g10_unrestricted_resource_type_access-g10_us_core_6_medication_dispense_unrestricted_access,true,pass,,false,Access expected to be granted and request properly returned 200,,false,"",""
g10_certification-Group06-g10_smart_v1_scopes-g10_unrestricted_resource_type_access,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_v1_scopes-g10_auth_incorrectly_permitted_tls_versions_messages_setup,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_fine_grained_scopes-Group01-us_core_v610_condition_granular_scope_1_group,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_fine_grained_scopes-Group01-us_core_v610_observation_granular_scope_1_group,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_fine_grained_scopes-Group02-us_core_smart_standalone_launch_stu2-smart_standalone_launch_stu2-smart_code_received,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_ehr_patient_launch_stu2-smart_app_launch,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_ehr_patient_launch_stu2-smart_token_response_headers,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_ehr_patient_launch_stu2-smart_launch_received,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_ehr_patient_launch_stu2-ehr_auth_tls,true,pass,,false,,,false,"! (info) ""<REFERENCE_SERVER_URL>/oauth/authorization accepted TLS 1.2 connection.""
! (info) ""<REFERENCE_SERVER_URL>/oauth/authorization accepted TLS 1.3 connection.""
! (info) ""<REFERENCE_SERVER_URL>/oauth/authorization correctly denied SSL 2.0 connection as required.""
! (info) ""<REFERENCE_SERVER_URL>/oauth/authorization correctly denied SSL 3.0 connection as required.""
! (info) ""<REFERENCE_SERVER_URL>/oauth/authorization correctly denied TLS 1.0 connection as required.""
! (info) ""<REFERENCE_SERVER_URL>/oauth/authorization correctly denied TLS 1.1 connection as required.""",""
g10_certification-Group06-g10_ehr_patient_launch_stu2-ehr_token_tls,true,pass,,false,,,false,"! (info) ""<REFERENCE_SERVER_URL>/oauth/token accepted TLS 1.2 connection.""
! (info) ""<REFERENCE_SERVER_URL>/oauth/token accepted TLS 1.3 connection.""
! (info) ""<REFERENCE_SERVER_URL>/oauth/token correctly denied SSL 2.0 connection as required.""
! (info) ""<REFERENCE_SERVER_URL>/oauth/token correctly denied SSL 3.0 connection as required.""
! (info) ""<REFERENCE_SERVER_URL>/oauth/token correctly denied TLS 1.0 connection as required.""
! (info) ""<REFERENCE_SERVER_URL>/oauth/token correctly denied TLS 1.1 connection as required.""",""
g10_certification-Group06-g10_ehr_patient_launch_stu2,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_invalid_aud-Test04,true,pass,,false,Tester attested that the authorization service did not succeed due to invalid AUD parameter.,,false,"",""
g10_certification-Group06-g10_smart_invalid_token_request_stu2-smart_app_redirect_stu2,true,pass,,false,,,false,"! (info) ""Inferno redirecting browser to <REFERENCE_SERVER_URL>/oauth/authorization?response_type=code&client_id=SAMPLE_CONFIDENTIAL_CLIENT_ID&redirect_uri=<INFERNO_HOST>%2Fcustom%2Fsmart%2Fredirect&scope=launch%2Fpatient+openid+fhirUser+offline_access+patient%2FPatient.rs+patient%2FAllergyIntolerance.rs+patient%2FCarePlan.rs+patient%2FCareTeam.rs+patient%2FCondition.rs+patient%2FCoverage.rs+patient%2FDevice.rs+patient%2FDiagnosticReport.rs+patient%2FDocumentReference.rs+patient%2FEncounter.rs+patient%2FGoal.rs+patient%2FImmunization.rs+patient%2FLocation.rs+patient%2FMedication.rs+patient%2FMedicationDispense.rs+patient%2FMedicationRequest.rs+patient%2FObservation.rs+patient%2FOrganization.rs+patient%2FPractitioner.rs+patient%2FPractitionerRole.rs+patient%2FProcedure.rs+patient%2FProvenance.rs+patient%2FQuestionnaireResponse.rs+patient%2FRelatedPerson.rs+patient%2FServiceRequest.rs+patient%2FSpecimen.rs&state=<UUID>&aud=<REFERENCE_SERVER_URL>%2Fr4&code_challenge=<CODE_CHALLENGE>&code_challenge_method=S256.""",""
g10_certification-Group06-g10_smart_invalid_token_request_stu2-Test03,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_invalid_aud,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_invalid_token_request_stu2-well_known_endpoint,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_invalid_token_request_stu2-smart_code_received,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_invalid_pkce_code_verifier_group-smart_no_code_verifier_redirect,true,pass,,false,,,false,"! (info) ""Inferno redirecting browser to <REFERENCE_SERVER_URL>/oauth/authorization?response_type=code&client_id=SAMPLE_CONFIDENTIAL_CLIENT_ID&redirect_uri=<INFERNO_HOST>%2Fcustom%2Fsmart%2Fredirect&scope=launch%2Fpatient+openid+fhirUser+offline_access+patient%2FPatient.rs+patient%2FAllergyIntolerance.rs+patient%2FCarePlan.rs+patient%2FCareTeam.rs+patient%2FCondition.rs+patient%2FCoverage.rs+patient%2FDevice.rs+patient%2FDiagnosticReport.rs+patient%2FDocumentReference.rs+patient%2FEncounter.rs+patient%2FGoal.rs+patient%2FImmunization.rs+patient%2FLocation.rs+patient%2FMedication.rs+patient%2FMedicationDispense.rs+patient%2FMedicationRequest.rs+patient%2FObservation.rs+patient%2FOrganization.rs+patient%2FPractitioner.rs+patient%2FPractitionerRole.rs+patient%2FProcedure.rs+patient%2FProvenance.rs+patient%2FQuestionnaireResponse.rs+patient%2FRelatedPerson.rs+patient%2FServiceRequest.rs+patient%2FSpecimen.rs&state=<UUID>&aud=<REFERENCE_SERVER_URL>%2Fr4&code_challenge=<CODE_CHALLENGE>&code_challenge_method=S256.""",""
g10_certification-Group06-g10_smart_invalid_token_request_stu2-Test04,true,pass,,false,,,false,"",""
